FELH650
Integration time [ms]:   2.000
Averaging Nr. [scans]: 30
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1601059U1
Wave   ;Sample   ;Dark     ;Reference;Transmittance
[nm]   ;[counts] ;[counts] ;[counts] ;[%]

 496.82;   -9.838;   -7.962;11895.550;-0.01576
 497.41;   -0.726;   -9.922;12052.998; 0.07624
 498.00;  -13.762;   -2.434;12234.735;-0.09257
 498.59;   -2.028;  -10.691;12432.080; 0.06962
 499.18;  -11.640;   -3.765;12337.938;-0.06380
 499.77;  -10.821;   -2.796;12459.938;-0.06439
 500.35;  -15.129;  -15.932;12655.391; 0.00634
 500.94;    2.985;   -6.257;12627.975; 0.07315
 501.53;   -3.468;   -8.089;12947.671; 0.03567
 502.12;   -3.548;   -9.327;12981.892; 0.04448
 502.71;  -10.841;   -7.564;13127.858;-0.02495
 503.29;   -0.934;   -8.793;13294.175; 0.05908
 503.88;   -4.390;  -12.266;13426.706; 0.05861
 504.47;   -9.038;   -8.459;13523.773;-0.00427
 505.06;   -9.029;   -5.736;13700.645;-0.02402
 505.65;   -7.134;  -11.659;13925.341; 0.03247
 506.23;   -7.225;   -8.094;14062.059; 0.00618
 506.82;   -1.900;   -7.626;14313.875; 0.03998
 507.41;   -4.426;   -5.922;14451.665; 0.01035
 508.00;    7.034;   -7.525;14392.644; 0.10110
 508.58;   -7.104;   -5.160;14811.426;-0.01312
 509.17;    3.084;  -15.392;14940.613; 0.12354
 509.76;   -0.075;   -9.359;15169.350; 0.06116
 510.35;   -5.011;   -6.355;15412.887; 0.00872
 510.93;   -6.007;   -5.624;15606.000;-0.00245
 511.52;   -2.529;  -16.593;15883.370; 0.08846
 512.11;   -0.146;  -14.792;15867.308; 0.09221
 512.70;   -1.961;   -8.825;16134.453; 0.04252
 513.28;   -3.478;  -12.396;16300.985; 0.05467
 513.87;   -3.373;   -9.822;16596.509; 0.03883
 514.46;   -1.524;  -10.456;16922.445; 0.05275
 515.05;    1.567;   -5.386;17021.903; 0.04084
 515.63;   -5.568;   -7.666;17236.346; 0.01216
 516.22;  -14.902;  -11.699;17403.180;-0.01839
 516.81;   -9.360;   -8.162;17482.523;-0.00685
 517.39;   -4.218;   -9.224;17596.266; 0.02844
 517.98;   -1.306;   -7.354;17876.925; 0.03382
 518.57;   -5.011;  -14.188;18257.254; 0.05023
 519.16;   -7.042;   -4.259;18424.617;-0.01510
 519.74;    8.519;  -10.084;18570.271; 0.10012
 520.33;    1.259;  -12.295;18718.247; 0.07236
 520.92;   -2.187;  -10.758;19045.537; 0.04498
 521.50;    0.546;  -10.156;19185.260; 0.05575
 522.09;   -6.923;   -7.726;19543.675; 0.00410
 522.68;   -3.413;   -7.327;19616.499; 0.01994
 523.26;    4.035;   -5.987;19739.276; 0.05075
 523.85;    2.352;  -14.853;19990.794; 0.08600
 524.44;   -6.717;  -10.027;20334.683; 0.01627
 525.03;   -9.418;  -13.063;20359.720; 0.01789
 525.61;   -6.035;   -9.392;20604.348; 0.01628
 526.20;   -8.358;  -15.161;20769.079; 0.03273
 526.79;    5.970;   -2.752;20791.679; 0.04194
 527.37;   -4.737;   -8.460;20917.779; 0.01779
 527.96;    2.422;  -11.719;21139.323; 0.06686
 528.54;   -3.814;  -11.125;21287.735; 0.03432
 529.13;   -0.463;  -11.088;21267.856; 0.04993
 529.72;   -8.212;  -12.128;21287.379; 0.01839
 530.30;    1.235;   -1.823;21458.240; 0.01425
 530.89;   -5.386;   -8.292;21682.264; 0.01340
 531.48;    2.797;   -9.686;21437.088; 0.05821
 532.06;    1.572;   -5.253;21545.612; 0.03167
 532.65;   -2.052;   -4.390;21869.107; 0.01069
 533.24;    5.127;   -5.322;22048.616; 0.04738
 533.82;   -0.731;  -12.690;22083.793; 0.05412
 534.41;   -0.061;  -14.689;22050.322; 0.06629
 534.99;   -7.432;   -9.094;22058.241; 0.00753
 535.58;   -3.747;   -9.522;22335.178; 0.02585
 536.17;   -8.999;   -6.089;22274.414;-0.01306
 536.75;  -11.931;   -8.497;22414.171;-0.01532
 537.34;    0.920;  -13.082;22511.500; 0.06216
 537.92;    0.770;   -6.093;22515.830; 0.03047
 538.51;    1.295;   -7.521;22733.998; 0.03877
 539.10;    1.179;   -3.624;22833.397; 0.02103
 539.68;   -1.532;   -9.089;22856.300; 0.03305
 540.27;    7.668;    1.383;23006.279; 0.02732
 540.85;    2.495;   -0.556;23062.489; 0.01323
 541.44;   -2.352;    4.814;23213.239;-0.03088
 542.03;   -4.727;    2.910;23438.696;-0.03259
 542.61;   -4.578;    1.505;23686.645;-0.02568
 543.20;   -2.623;   -4.885;23872.597; 0.00947
 543.78;   -7.904;    1.043;23977.682;-0.03731
 544.37;    7.349;    3.185;24266.471; 0.01716
 544.95;    0.245;    0.211;24496.120; 0.00014
 545.54;   -5.260;   -2.888;24387.472;-0.00973
 546.12;   -4.919;   -7.721;24842.229; 0.01128
 546.71;   -6.408;   -5.221;25094.563;-0.00473
 547.30;   -4.678;   -0.724;25521.511;-0.01549
 547.88;   -0.189;   -6.152;26013.537; 0.02292
 548.47;    1.822;   -8.988;26330.734; 0.04104
 549.05;    7.180;   -6.990;26665.480; 0.05312
 549.64;  -14.233;   -4.229;27078.772;-0.03694
 550.22;    1.337;   -6.624;27563.806; 0.02888
 550.81;   -0.569;   -8.760;27829.952; 0.02942
 551.39;   -9.736;   -2.024;28102.555;-0.02744
 551.98;   -0.250;  -10.156;28589.049; 0.03464
 552.56;   -0.072;  -10.520;28908.059; 0.03613
 553.15;    2.471;  -11.658;29120.060; 0.04850
 553.73;    2.678;  -15.650;29358.313; 0.06240
 554.32;    3.126;   -6.388;30041.869; 0.03166
 554.90;    3.059;   -6.255;30350.056; 0.03068
 555.49;   -4.361;   -5.623;30400.929; 0.00415
 556.07;    4.847;   -8.019;30686.432; 0.04192
 556.66;    4.519;   -5.355;31094.318; 0.03175
 557.24;   -4.428;   -9.059;31549.286; 0.01467
 557.83;    0.295;   -7.595;31690.396; 0.02489
 558.41;    9.492;   -6.252;31908.192; 0.04933
 559.00;   -1.996;  -12.055;32290.443; 0.03114
 559.58;    6.062;  -10.487;32826.712; 0.05040
 560.17;    2.945;   -6.519;33277.723; 0.02843
 560.75;    5.589;  -10.822;33376.674; 0.04915
 561.34;    1.373;   -7.590;33804.449; 0.02651
 561.92;   -1.859;   -9.262;34322.410; 0.02156
 562.50;   -1.865;   -5.089;34461.854; 0.00935
 563.09;    3.254;  -11.292;34558.395; 0.04208
 563.67;   -6.708;  -11.328;35564.781; 0.01299
 564.26;   -4.817;  -13.323;35727.629; 0.02380
 564.84;   -4.021;  -11.960;35679.994; 0.02224
 565.43;    4.961;  -16.549;36284.891; 0.05926
 566.01;    4.100;  -10.386;36301.517; 0.03989
 566.60;   -7.064;   -4.295;36839.081;-0.00752
 567.18;    3.686;   -8.955;37072.805; 0.03409
 567.76;    2.519;   -8.725;37460.735; 0.03001
 568.35;    0.060;  -10.324;37369.820; 0.02778
 568.93;    3.538;   -3.955;37334.183; 0.02007
 569.52;    5.941;  -12.527;37303.752; 0.04949
 570.10;    1.144;  -11.490;37780.471; 0.03343
 570.68;    5.487;  -10.256;38050.378; 0.04136
 571.27;    4.652;  -11.419;37863.161; 0.04243
 571.85;    7.397;   -7.215;38085.400; 0.03836
 572.44;   -0.777;  -10.753;38112.250; 0.02617
 573.02;   -9.809;  -12.430;38365.318; 0.00683
 573.60;    1.973;   -4.754;38460.385; 0.01749
 574.19;    5.018;   -5.521;38506.345; 0.02737
 574.77;   -2.733;   -8.188;38814.460; 0.01405
 575.36;   -5.466;  -11.896;38404.545; 0.01674
 575.94;    1.920;   -8.694;38825.712; 0.02733
 576.52;   -4.053;   -6.356;38899.747; 0.00592
 577.11;    4.471;  -12.424;39204.560; 0.04308
 577.69;    2.798;  -12.356;38941.718; 0.03890
 578.27;    8.681;   -7.219;39067.466; 0.04069
 578.86;    2.582;  -10.422;39221.489; 0.03315
 579.44;    5.884;   -0.721;39542.312; 0.01670
 580.02;   -1.745;  -12.159;39366.015; 0.02644
 580.61;    0.066;  -11.459;39679.141; 0.02904
 581.19;    3.476;  -12.454;39831.167; 0.03998
 581.77;    5.368;  -11.256;40108.220; 0.04144
 582.36;    0.265;   -8.827;40134.872; 0.02265
 582.94;    0.072;   -7.692;40449.533; 0.01919
 583.52;    6.521;   -5.518;40740.164; 0.02955
 584.11;   -0.693;   -4.091;40738.755; 0.00834
 584.69;    2.488;  -11.892;40895.382; 0.03515
 585.27;    2.774;   -4.755;41177.425; 0.01828
 585.86;    9.713;   -7.287;40926.736; 0.04153
 586.44;    5.597;   -6.786;41271.754; 0.03000
 587.02;   -2.525;   -4.327;41278.839; 0.00436
 587.61;    4.607;   -9.357;41399.435; 0.03372
 588.19;    9.250;  -10.020;41660.952; 0.04624
 588.77;   11.004;  -12.081;41607.311; 0.05547
 589.36;    1.845;   -5.591;42107.577; 0.01766
 589.94;    5.666;   -7.054;41736.767; 0.03047
 590.52;    9.268;   -3.691;42153.077; 0.03074
 591.10;    6.309;  -10.856;42462.311; 0.04042
 591.69;    7.482;   -7.824;42237.966; 0.03623
 592.27;    6.927;   -2.891;42583.840; 0.02305
 592.85;   -2.000;  -12.626;42428.561; 0.02504
 593.43;   12.974;   -7.619;42774.301; 0.04813
 594.02;    6.366;   -9.157;42600.298; 0.03643
 594.60;   10.977;   -3.824;43013.571; 0.03441
 595.18;    9.987;  -10.858;43303.942; 0.04813
 595.76;    6.534;   -7.351;43603.113; 0.03184
 596.35;    5.554;   -6.494;43721.085; 0.02755
 596.93;    9.291;   -9.189;43799.600; 0.04218
 597.51;   11.243;  -12.554;43483.567; 0.05471
 598.09;   13.116;   -9.820;44068.212; 0.05203
 598.68;   11.295;   -5.623;44049.409; 0.03840
 599.26;   14.698;  -12.754;44294.694; 0.06196
 599.84;    2.319;   -8.858;44831.582; 0.02493
 600.42;    8.072;   -7.922;44623.302; 0.03584
 601.01;    7.442;   -9.191;44768.448; 0.03715
 601.59;    7.885;   -9.159;45208.052; 0.03769
 602.17;   14.234;   -9.386;45214.270; 0.05223
 602.75;   16.473;   -7.352;45237.241; 0.05266
 603.33;   11.929;  -13.230;45536.440; 0.05523
 603.92;   11.327;   -8.792;45804.060; 0.04392
 604.50;    9.984;   -7.390;46089.522; 0.03769
 605.08;   18.175;   -2.517;46174.317; 0.04481
 605.66;    8.535;   -7.592;46780.631; 0.03447
 606.24;   12.104;  -16.388;46545.509; 0.06119
 606.83;   17.363;   -7.157;46692.815; 0.05251
 607.41;   13.748;   -9.459;47279.650; 0.04908
 607.99;   16.577;    1.810;46782.631; 0.03156
 608.57;   26.084;    7.946;47167.678; 0.03846
 609.15;   17.799;   18.503;47524.809;-0.00148
 609.73;   24.483;   16.406;47386.583; 0.01705
 610.32;   15.418;   20.638;47695.643;-0.01095
 610.90;   26.344;   10.410;47776.238; 0.03336
 611.48;   20.772;   12.013;47858.932; 0.01831
 612.06;   29.721;   -2.123;47872.218; 0.06652
 612.64;   14.714;    1.141;47564.177; 0.02854
 613.22;   21.550;    0.389;47793.877; 0.04427
 613.80;   15.942;   -8.325;47635.735; 0.05093
 614.39;   15.303;   -2.285;47316.892; 0.03717
 614.97;   15.342;   -8.953;47272.828; 0.05138
 615.55;   11.793;  -12.217;46891.102; 0.05119
 616.13;   15.304;   -8.884;46547.708; 0.05195
 616.71;   17.375;  -10.648;46143.573; 0.06072
 617.29;   14.510;   -5.049;46372.353; 0.04218
 617.87;   23.114;   -1.350;45835.642; 0.05337
 618.45;   14.416;   -8.422;45765.609; 0.04989
 619.04;   23.878;   -1.519;45879.470; 0.05535
 619.62;   12.820;  -12.663;45651.523; 0.05580
 620.20;   34.791;   -3.516;45679.709; 0.08385
 620.78;   25.789;  -10.350;45962.633; 0.07861
 621.36;   15.231;   -9.420;45569.608; 0.05408
 621.94;   29.437;   -7.927;45456.250; 0.08218
 622.52;   57.950;   -9.399;45348.024; 0.14849
 623.10;   60.544;  -10.740;46403.857; 0.15358
 623.68;   47.904;   -1.962;47171.507; 0.10571
 624.26;   21.041;   -7.965;47067.773; 0.06162
 624.84;   52.359;   -9.288;47736.203; 0.12912
 625.42;   35.117;   -7.699;47788.971; 0.08958
 626.01;   40.040;   -6.764;47837.467; 0.09783
 626.59;   39.553;  -10.313;48006.829; 0.10385
 627.17;   44.977;  -11.638;48096.614; 0.11768
 627.75;   41.728;  -11.961;48057.843; 0.11169
 628.33;   48.455;  -12.290;48338.958; 0.12563
 628.91;   65.383;   -5.494;48423.750; 0.14635
 629.49;   50.546;  -13.363;48430.625; 0.13192
 630.07;   64.614;  -10.797;48206.398; 0.15640
 630.65;   55.942;   -5.994;48389.045; 0.12798
 631.23;   63.062;   -8.328;48437.563; 0.14736
 631.81;   62.471;   -8.193;48724.270; 0.14501
 632.39;   71.925;   -8.661;48424.108; 0.16639
 632.97;   84.987;   -6.425;48906.122; 0.18689
 633.55;   81.952;   -2.189;49082.938; 0.17142
 634.13;   81.873;  -14.297;49017.660; 0.19614
 634.71;   94.916;   -8.096;48798.407; 0.21106
 635.29;  107.541;  -15.426;49142.499; 0.25015
 635.87;  110.188;   -9.333;49096.046; 0.24340
 636.45;  121.255;   -8.895;49393.512; 0.26345
 637.03;  123.816;  -11.858;48792.253; 0.27800
 637.61;  147.737;  -11.293;49058.083; 0.32409
 638.19;  129.693;   -6.629;49345.674; 0.27622
 638.77;  161.319;  -13.929;49167.316; 0.35633
 639.35;  167.146;  -12.363;49237.038; 0.36449
 639.93;  192.112;   -8.196;49427.605; 0.40519
 640.51;  199.954;  -11.829;49606.579; 0.42682
 641.09;  217.790;   -9.662;49583.919; 0.45863
 641.67;  247.125;  -13.829;49464.558; 0.52741
 642.25;  283.895;  -10.395;49857.431; 0.59014
 642.83;  346.864;  -10.662;49827.271; 0.71738
 643.41;  558.466;  -15.362;49799.943; 1.15191
 643.99; 1369.269;  -13.662;50021.650; 2.76391
 644.57; 3397.938;  -12.728;50034.722; 6.81487
 645.14; 5828.374;  -13.295;50234.262;11.62578
 645.72; 7182.143;   -5.295;49829.035;14.42266
 646.30; 8449.479;   -7.695;49748.807;16.99712
 646.88;11708.282;  -15.961;50451.980;23.23107
 647.46;18184.184;   -6.961;50709.786;35.86812
 648.04;24639.820;  -19.895;50516.526;48.79593
 648.62;28520.423;   -8.728;50692.499;56.26915
 649.20;28555.792;  -15.061;50577.805;56.47210
 649.78;26486.461;   -5.394;50976.278;51.96349
 650.36;24562.364;  -11.961;51087.717;48.09096
 650.94;24445.566;  -10.961;51125.357;47.82614
 651.52;26476.735;  -14.728;51477.763;51.44724
 652.09;29563.338;  -12.761;51396.602;57.53057
 652.67;32814.307;  -17.627;51217.042;64.08148
 653.25;35925.776;   -9.194;51748.315;69.42948
 653.83;38507.012;   -7.161;52358.221;73.54892
 654.41;39705.882;   -7.794;52332.827;75.87544
 654.99;40968.084;  -11.094;52745.666;77.67569
 655.57;41326.320;  -12.894;52633.506;78.52239
 656.15;41287.489;  -10.260;52337.479;78.89118
 656.72;42111.225;  -14.494;53071.918;79.35311
 657.30;42549.428;  -12.860;53235.291;79.93195
 657.88;43506.764;  -13.493;53936.164;80.66827
 658.46;44489.299;   -7.360;54348.770;81.86135
 659.04;45608.802;   -6.660;54385.409;83.86418
 659.62;47577.338;   -9.993;55265.316;86.09148
 660.20;49238.707;  -12.093;55644.155;88.49105
 660.77;50673.710;  -13.060;55960.128;90.55545
 661.35;52092.079;  -14.393;56390.601;92.37918
 661.93;53145.115;  -10.093;56758.040;93.63565
 662.51;53742.651;  -12.726;57032.913;94.23223
 663.09;54046.653;   -6.626;57353.452;94.23502
 663.67;53901.122;  -15.259;57263.259;94.13020
 664.24;54250.858;  -12.393;57555.198;94.26007
 664.82;53646.861;  -12.759;57207.471;93.77736
 665.40;53439.930;   -5.859;57015.544;93.72935
 665.98;52941.466;  -10.492;56917.483;93.01571
 666.56;52400.668;   -6.726;56858.956;92.15997
 667.13;52216.738;  -14.659;57222.262;91.25473
 667.71;50608.374;  -15.292;56477.702;89.61052
 668.29;48860.943;  -15.159;55340.441;88.29477
 668.87;48095.812;  -15.525;55137.214;87.23291
 669.44;47451.648;   -9.492;54651.820;86.82766
 670.02;47669.184;  -16.092;54901.960;86.82988
 670.60;47524.586;   -7.392;54393.999;87.37273
 671.18;48208.089;  -10.725;54436.505;88.56064
 671.76;49518.691;   -6.292;54695.111;90.53695
 672.33;50242.727;  -12.692;54536.484;92.12865
 672.91;51546.530;  -17.025;54656.657;94.31147
 673.49;52129.999;  -20.192;54684.463;95.33044
 674.07;52770.402;  -19.691;54893.703;96.13336
 674.64;52361.504;   -9.258;54319.975;96.39518
 675.22;52586.340;  -16.091;54905.948;95.77654
 675.80;51773.743;  -12.891;54753.354;94.55940
 676.38;51135.745;  -11.591;54963.260;93.03770
 676.95;50690.181;   -9.391;55369.467;91.55041
 677.53;49859.884;   -8.891;55208.273;90.31390
 678.11;49616.853;  -12.858;55437.012;89.50375
 678.68;49168.155;  -12.391;55354.752;88.82623
 679.26;50025.525;  -12.691;56155.158;89.08694
 679.84;50577.761;  -13.691;56240.464;89.93372
 680.42;50889.696;  -12.391;56045.704;90.80239
 680.99;51647.432;  -13.057;56107.176;92.05323
 681.57;52251.335;  -12.124;55892.116;93.48747
 682.15;53706.771;  -10.490;56576.755;94.92821
 682.72;54195.773;   -9.724;56391.428;96.10707
 683.30;54536.342;  -10.690;56254.501;96.94632
 683.88;55267.178;  -12.490;56462.674;97.88315
 684.45;55177.814;  -11.357;56283.147;98.03652
 685.03;55007.417;  -13.023;56139.019;97.98475
 685.61;54561.353;   -6.790;55599.092;98.13376
 686.18;54799.522;  -12.757;55872.965;98.07922
 686.76;54021.724;   -8.357;55293.638;97.70006
 687.34;53959.794;  -10.623;55444.544;97.32261
 687.91;53477.863;  -15.923;55037.183;97.16761
 688.49;52997.565;  -11.390;54635.823;97.00212
 689.07;53330.435;  -16.623;54933.062;97.08346
 689.64;52807.604;  -15.356;54551.635;96.80387
 690.22;52064.140;  -16.356;53804.575;96.76625
 690.80;52065.876;  -13.989;53822.748;96.73667
 691.37;51637.512;  -12.156;53434.487;96.63781
 691.95;51324.814;  -17.589;53051.693;96.74599
 692.53;51664.650;  -16.656;53401.066;96.74936
 693.10;51286.319;  -14.189;52968.772;96.82454
 693.68;50511.588;   -7.922;52428.978;96.34343
 694.25;50124.558;  -13.089;51926.218;96.53122
 694.83;49693.427;  -15.122;51429.024;96.62625
 695.41;49910.063;  -16.789;51600.030;96.72594
 695.98;49145.099;  -11.255;51069.770;96.23212
 696.56;49223.735;  -12.255;51053.909;96.41607
 697.13;49057.537;  -10.322;51060.048;96.07892
 697.71;47975.740;  -13.789;50007.188;95.93881
 698.29;47788.942;  -10.322;50010.361;95.55900
 698.86;47258.578;  -14.322;49686.700;95.11454
 699.44;47206.681;  -11.488;49641.706;95.09593
 700.01;46632.116;  -14.622;49162.279;94.85498
 700.59;46639.186;  -11.122;49158.185;94.87689
 701.16;46012.922;  -14.155;48449.958;94.97146
 701.74;45843.824;  -13.221;48186.298;95.14005
 702.32;45828.427;  -10.621;48096.904;95.28457
 702.89;46124.096;  -12.388;48117.877;95.85753
 703.47;45728.598;   -8.688;47564.416;96.14106
 704.04;45580.234;  -12.754;47207.056;96.55479
 704.62;45506.704;  -10.354;46917.795;96.99308
 705.19;45697.573;  -15.221;47067.668;97.09004
 705.77;45439.375;  -14.621;46776.707;97.14192
 706.34;45221.578;   -9.554;46473.447;97.30682
 706.92;44866.147;   -8.421;46347.986;96.80338
 707.49;43542.516;  -10.754;45236.826;96.25547
 708.07;43261.252;  -10.721;45236.299;95.63497
 708.64;42738.221;  -10.521;45246.605;94.45748
 709.22;42392.491;  -11.587;45289.344;93.60531
 709.79;42304.827;  -17.554;45475.350;93.03073
 710.37;41143.362;  -13.587;44622.290;92.20598
 710.94;40317.298;   -7.954;44074.463;91.47695
 711.52;40225.768;  -14.254;44182.736;91.04697
 712.09;39824.103;  -10.587;43811.808;90.90030
 712.67;40209.773;   -5.220;44015.348;91.35501
 713.24;39753.109;   -8.353;43418.254;91.56014
 713.82;39636.778;  -14.653;43060.693;92.05133
 714.39;39910.880;   -8.620;42834.133;93.17679
 714.97;39668.450;  -16.486;42216.706;93.96622
 715.54;39862.485;  -17.120;42090.112;94.70963
 716.12;39993.255;  -10.920;41806.585;95.66371
 716.69;40253.791;  -10.753;41755.691;96.40405
 717.27;40148.293;  -13.086;41392.664;96.99469
 717.84;40184.829;  -14.886;41297.736;97.30613
 718.42;40020.298;  -11.719;41178.409;97.18838
 718.99;39365.067;  -10.219;40619.349;96.91289
 719.57;38455.203;  -17.253;39923.422;96.32400
 720.14;38693.406;  -10.353;40406.294;95.76192
 720.71;37780.708;  -13.286;39838.234;94.83702
 721.29;37262.478;  -17.252;39532.407;94.26056
 721.86;36879.813;  -15.686;39513.046;93.33843
 722.44;35887.116;  -13.452;38611.986;92.94540
 723.01;35485.785;  -15.519;38399.158;92.41599
 723.59;34928.888;  -13.585;38070.465;91.75094
 724.16;34761.790;  -16.685;38040.271;91.38533
 724.73;34967.160;  -10.552;38190.077;91.56318
 725.31;34146.529;  -12.385;37217.050;91.75244
 725.88;34340.765;  -13.452;37314.223;92.03417
 726.46;34177.401;  -12.452;36978.262;92.42820
 727.03;33773.803;  -10.885;36334.035;92.95574
 727.60;33923.739;  -11.185;36125.974;93.90590
 728.18;33849.675;  -13.218;35937.480;94.19259
 728.75;33782.177;  -13.885;35601.787;94.89099
 729.32;33537.780;  -10.751;35173.193;95.35182
 729.90;33302.349;  -19.951;34766.632;95.79067
 730.47;32899.952;  -15.918;34213.905;96.16138
 731.05;33285.188;  -15.818;34527.678;96.40311
 731.62;32879.824;  -10.551;34107.584;96.40144
 732.19;32107.259;   -9.751;33351.990;96.26899
 732.77;31857.029;  -14.518;33113.263;96.20791
 733.34;31595.665;  -19.918;32916.202;95.99061
 733.91;30946.734;  -17.417;32431.642;95.42388
 734.49;30330.103;   -6.384;31892.681;95.10149
 735.06;30214.939;  -19.984;31819.421;94.96070
 735.63;29798.741;  -17.984;31506.694;94.58217
 736.21;29086.811;  -10.784;30941.167;94.00892
 736.78;28805.847;  -17.750;30652.773;93.97817
 737.35;28296.449;   -8.184;30114.146;93.96562
 737.93;28126.952;   -9.450;30007.152;93.73613
 738.50;27984.987;  -16.117;29843.658;93.77534
 739.07;27714.423;  -18.550;29504.297;93.93733
 739.64;27307.226;  -14.383;29076.370;93.91853
 740.22;26945.162;  -11.917;28644.610;94.06960
 740.79;26525.431;  -12.650;28124.482;94.31694
 741.36;26153.100;  -12.583;27676.889;94.49687
 741.94;25770.736;  -13.916;27288.761;94.44001
 742.51;25500.939;   -9.383;26871.634;94.90088
 743.08;25432.475;  -13.250;26780.807;94.96779
 743.65;24704.810;  -14.383;25903.246;95.37598
 744.23;24862.046;  -17.816;26059.786;95.40702
 744.80;24402.582;  -12.483;25481.259;95.76886
 745.37;24093.151;  -12.383;24965.765;96.50649
 745.95;23611.721;  -14.816;24520.871;96.29458
 746.52;23357.073;  -12.966;24236.644;96.37285
 747.09;23102.426;  -11.116;23952.417;96.45298
 747.66;22513.595;  -10.349;23282.490;96.69901
 748.23;22043.298;  -15.349;22669.596;97.23915
 748.81;21964.300;  -14.682;22642.102;97.00839
 749.38;21649.536;  -14.882;22287.241;97.14061
 749.95;21099.972;  -10.149;21704.814;97.21463
 750.52;20905.374;  -17.449;21537.154;97.06894
 751.10;20750.010;  -12.182;21298.193;97.42763
 751.67;19731.480;  -16.615;20276.999;97.31187
 752.24;19802.882;  -10.949;20456.472;96.80668
 752.81;19311.818;  -15.315;19938.145;96.86106
 753.38;18836.887;   -9.982;19502.318;96.58969
 753.96;18532.056;  -18.448;19200.457;96.52217
 754.53;17864.192;  -10.282;18557.897;96.26402
 755.10;17496.962;  -13.248;18181.969;96.23523
 755.67;17231.597;  -14.081;17935.409;96.07893
 756.24;17124.333;  -18.648;17857.982;95.89605
 756.82;16622.002;  -14.781;17246.721;96.38086
 757.39;16288.972;  -20.348;16944.094;96.13826
 757.96;15845.041;   -5.681;16495.167;96.06005
 758.53;15477.610;  -14.514;16032.340;96.54306
 759.10;15224.979;  -12.281;15805.379;96.33069
 759.67;14954.815;  -10.314;15454.452;96.76919
 760.25;14909.184;  -12.081;15474.691;96.34845
 760.82;14429.654;  -12.114;14824.031;97.34178
 761.39;14264.656;  -16.247;14745.770;96.74086
 761.96;13811.492;  -12.914;14231.043;97.05453
 762.53;13289.661;  -15.547;13720.983;96.86004
 763.10;12905.097;  -14.081;13245.356;97.43384
 763.67;12664.600;  -12.514;13079.528;96.83068
 764.25;12713.336;  -11.914;13055.768;97.37955
 764.82;12402.772;  -15.180;12806.107;96.85417
 765.39;11843.441;  -16.380;12232.947;96.82018
 765.96;11455.077;   -6.380;11887.986;96.36038
 766.53;11495.479;  -15.347;11939.659;96.28457
 767.10;11144.248;  -12.047;11581.432;96.22906
 767.67;10950.318;  -14.913;11397.738;96.07961
 768.24;10620.754;  -11.180;11128.444;95.44248
 768.81;10233.389;  -16.547;10688.250;95.75087
 769.39; 9979.659;  -12.280;10454.590;95.46253
 769.96; 9804.161;  -15.180;10248.729;95.66863
 770.53; 9687.797;  -11.180;10133.235;95.60903
 771.10; 9414.800;   -7.913; 9879.808;95.29711
 771.67; 9193.569;  -13.146; 9657.214;95.20550
 772.24; 9038.705;  -10.813; 9374.021;96.42705
 772.81; 8863.274;  -17.979; 9205.827;96.28621
 773.38; 8630.677;  -10.079; 8992.733;95.97841
 773.95; 8414.812;   -9.346; 8763.872;96.02130
 774.52; 8287.182;  -17.212; 8589.578;96.48653
 775.09; 8144.051;  -18.312; 8404.318;96.90991
 775.66; 7898.320;  -16.346; 8196.824;96.36554
 776.23; 7647.756;  -20.012; 7861.597;97.28684
 776.80; 7702.558;  -20.946; 7912.236;97.35695
 777.37; 7438.061;  -16.445; 7700.143;96.60366
 777.94; 7267.397;  -12.779; 7493.549;96.98718
 778.51; 7185.933;  -17.012; 7438.822;96.60818
 779.08; 7042.469;  -13.012; 7296.761;96.52120
 779.65; 6898.138;  -10.545; 7132.767;96.71540
 780.22; 6694.407;  -18.112; 6912.707;96.85031
 780.79; 6583.410;  -19.112; 6848.613;96.13841
 781.36; 6381.712;  -15.745; 6672.319;95.65485
 781.93; 6243.081;  -15.445; 6606.625;94.51012
 782.50; 6113.984;  -17.311; 6437.065;94.99440
 783.07; 5985.020;  -16.378; 6315.571;94.77964
 783.64; 5844.522;  -15.211; 6200.544;94.27228
 784.21; 5755.492;  -15.311; 6089.416;94.53006
 784.78; 5616.028;   -9.811; 5989.722;93.77127
 785.35; 5615.963;   -7.878; 6006.295;93.50980
 785.92; 5442.966;  -11.311; 5769.068;94.35847
 786.49; 5384.002;  -13.078; 5741.274;93.79127
 787.06; 5248.038;  -11.878; 5582.847;94.01563
 787.63; 5351.874;  -22.378; 5695.220;93.99492
 788.20; 5148.443;   -8.777; 5423.126;94.94315
 788.77; 5084.945;  -15.277; 5379.932;94.53243
 789.34; 5065.248;  -17.344; 5340.772;94.85782
 789.91; 5022.384;  -15.377; 5266.711;95.37442
 790.48; 5026.986;  -17.611; 5256.217;95.65343
 791.05; 4888.889;  -19.810; 5101.390;95.85056
 791.62; 4852.558;  -16.210; 5047.896;96.14269
 792.19; 4817.461;  -15.710; 5011.036;96.14910
 792.76; 4813.963;  -13.077; 5003.375;96.22419
 793.33; 4779.332;  -13.577; 4924.081;97.06847
 793.89; 4677.135;  -20.243; 4840.321;96.64266
 794.46; 4636.204;   -9.810; 4796.360;96.66770
 795.03; 4685.807;  -20.110; 4848.366;96.66098
 795.60; 4562.376;   -5.377; 4730.573;96.44851
