FES0800
Integration time [ms]:   2.000
Averaging Nr. [scans]: 10
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1601059U1
Wave   ;Sample   ;Dark     ;Reference;Transmittance
[nm]   ;[counts] ;[counts] ;[counts] ;[%]

 498.00;   91.683;   -0.903; 5863.485; 1.57880
 498.59;   91.763;   -5.255; 5637.829; 1.71923
 499.18;  120.950;  -11.958; 5722.191; 2.31783
 499.77;  196.317;  -15.222; 5675.298; 3.71739
 500.35;  269.355;    2.989; 5659.599; 4.70894
 500.94;  394.992;    3.462; 5496.475; 7.12778
 501.53;  701.721;   -1.521; 5576.021;12.60845
 502.12; 1238.804;  -12.871; 5857.135;21.32323
 502.71; 2077.282;   -7.377; 5678.242;36.66547
 503.29; 2963.424;   -8.174; 5760.668;51.51118
 503.88; 3321.622;   -7.184; 5705.446;58.27098
 504.47; 2915.525;   -7.283; 5691.069;51.29217
 505.06; 2252.311;   -3.296; 5597.871;40.27031
 505.65; 1826.624;   -3.274; 6029.068;30.33480
 506.23; 1400.790;    1.762; 5753.914;24.32183
 506.82; 1124.324;   -7.474; 5641.268;20.03630
 507.41;  997.150;   -7.413; 5554.368;18.06190
 508.00;  942.564;  -10.264; 5467.431;17.39468
 508.58;  893.117;    1.096; 5358.157;16.65131
 509.17;  910.436;   -7.389; 5678.687;16.14163
 509.76;  968.534;    0.328; 5753.284;16.82972
 510.35;  975.555;  -10.857; 5622.275;17.51090
 510.93; 1018.482;   -6.741; 5644.859;18.14039
 511.52; 1144.899;  -11.727; 5825.628;19.81421
 512.11; 1224.751;    3.760; 6106.511;20.00723
 512.70; 1334.347;   -4.796; 6007.004;22.27524
 513.28; 1373.539;   16.066; 5748.932;23.67878
 513.87; 1493.946;   -7.369; 5901.861;25.40626
 514.46; 1614.718;   -6.594; 5992.517;27.02588
 515.05; 1801.716;   -5.659; 5973.972;30.22552
 515.63; 1924.333;   -5.590; 5808.164;33.19581
 516.22; 2172.033;  -15.890; 5923.864;36.83525
 516.81; 2334.351;   -6.349; 5662.451;41.29092
 517.39; 2622.969;    2.292; 5761.838;45.50144
 517.98; 3109.794;   -7.837; 6086.137;51.15924
 518.57; 3706.755;   -0.157; 6288.875;58.94249
 519.16; 4141.534;   -3.972; 6247.084;66.31690
 519.74; 4461.384;  -14.422; 6203.880;71.97794
 520.33; 4974.554;    6.416; 6382.357;77.92009
 520.92; 4856.953;   -4.157; 5993.814;81.04592
 521.50; 4724.125;    5.335; 5836.428;80.92463
 522.09; 4768.638;   -3.807; 5987.089;79.66162
 522.68; 4681.388;  -11.512; 6113.209;76.62225
 523.26; 4691.900;  -18.299; 6367.147;73.76461
 523.85; 4680.220;   -2.394; 6504.778;71.96081
 524.44; 4201.380;  -15.741; 6020.698;69.86108
 525.03; 4071.625;  -11.392; 5989.809;68.03666
 525.61; 4169.549;   -7.013; 6273.607;66.49920
 526.20; 4042.082;   -3.959; 6092.901;66.36270
 526.79; 4188.339;  -15.289; 6119.910;68.51658
 527.37; 4257.509;   -1.724; 6083.944;69.98793
 527.96; 4366.535;  -12.844; 6073.502;71.95415
 528.54; 4622.968;  -10.099; 6306.637;73.34590
 529.13; 4553.168;   -6.081; 6022.595;75.62603
 529.72; 4377.455;   -5.193; 5784.358;75.69928
 530.30; 4465.920;   -8.912; 5926.420;75.39312
 530.89; 4388.829;    0.781; 5884.675;74.57727
 531.48; 4141.609;   -8.588; 5631.361;73.58572
 532.06; 4063.999;  -14.091; 5675.145;71.68080
 532.65; 4018.393;  -15.747; 5709.277;70.46503
 533.24; 3731.930;   -7.409; 5551.735;67.26465
 533.82; 3561.912;   -9.832; 5496.807;64.86251
 534.41; 3487.027;  -11.383; 5413.931;64.48309
 534.99; 3400.384;    1.024; 5394.104;63.03189
 535.58; 3392.232;   -0.427; 5453.438;62.20650
 536.17; 3439.844;  -22.451; 5379.158;64.09748
 536.75; 3346.704;   -5.189; 5176.977;64.68132
 537.34; 3573.539;  -11.971; 5322.168;67.21816
 537.92; 3640.815;   -8.686; 5308.054;68.64172
 538.51; 3751.277;  -14.578; 5229.111;71.81691
 539.10; 4071.169;   -2.617; 5426.239;75.03949
 539.68; 4001.736;   -8.671; 5092.945;78.61052
 540.27; 3807.080;  -10.187; 4695.574;81.11902
 540.85; 4004.714;   -9.850; 4733.310;84.63902
 541.44; 4289.829;   -3.682; 4967.492;86.36814
 542.03; 4303.411;  -19.424; 4931.905;87.30655
 542.61; 4390.155;    0.207; 4958.558;88.53646
 543.20; 4425.946;  -16.851; 4974.420;89.01134
 543.78; 4042.489;    2.289; 4588.571;88.09315
 544.37; 3707.265;  -18.418; 4326.508;85.74789
 544.95; 3827.741;   -2.524; 4544.154;84.24317
 545.54; 3750.075;   -1.952; 4444.707;84.37856
 546.12; 3825.165;   -6.954; 4621.491;82.79495
 546.71; 3838.378;   -8.487; 4758.612;80.69614
 547.30; 3751.691;   -0.729; 4720.274;79.48354
 547.88; 3919.830;  -20.391; 4792.894;81.86136
 548.47; 3750.263;   -1.337; 4507.988;83.19648
 549.05; 3644.317;  -10.786; 4408.715;82.70397
 549.64; 3679.344;   -7.187; 4448.841;82.73134
 550.22; 3723.179;  -11.814; 4385.455;84.93893
 550.81; 3684.293;   13.235; 4361.218;84.43128
 551.39; 3765.573;  -13.152; 4443.745;84.78376
 551.98; 4004.616;   -9.977; 4568.214;87.68951
 552.56; 4070.194;  -15.037; 4670.537;87.18742
 553.15; 4202.371;  -15.834; 4832.342;87.00602
 553.73; 4287.193;  -16.619; 4913.395;87.29817
 554.32; 4253.162;   -0.028; 4936.387;86.15950
 554.90; 4097.854;  -11.948; 4736.774;86.54544
 555.49; 3875.911;  -15.124; 4537.605;85.46598
 556.07; 3965.145;   -3.542; 4725.418;83.92303
 556.66; 4048.856;   -7.566; 4821.877;83.99358
 557.24; 3862.347;  -10.396; 4619.304;83.64998
 557.83; 3637.661;   -4.255; 4498.168;80.88792
 558.41; 3863.534;  -10.436; 4786.501;80.75924
 559.00; 3907.459;    0.599; 4856.482;80.45622
 559.58; 3982.985;   -4.358; 4967.224;80.20271
 560.17; 3842.321;   -3.312; 4716.581;81.47713
 560.75; 3529.147;   -6.377; 4388.062;80.45449
 561.34; 3775.803;   -8.344; 4664.692;80.97833
 561.92; 3981.943;    4.031; 4875.638;81.65502
 562.50; 3850.128;    2.408; 4708.932;81.75289
 563.09; 3827.043;   -7.260; 4649.198;82.34378
 563.67; 3684.854;   -5.284; 4535.757;81.26196
 564.26; 3733.624;  -10.256; 4582.827;81.51128
 564.84; 4029.589;    3.371; 4828.612;83.44077
 565.43; 3907.229;  -13.073; 4633.253;84.37425
 566.01; 3856.424;   -6.438; 4616.285;83.56248
 566.60; 4117.768;  -15.117; 4943.778;83.34286
 567.18; 4089.148;   -9.286; 4874.864;83.91294
 567.76; 4080.468;  -10.099; 4803.337;84.98227
 568.35; 3958.174;   -5.361; 4659.347;84.96856
 568.93; 3873.243;  -15.042; 4551.257;85.15179
 569.52; 3783.806;  -10.997; 4396.639;86.09611
 570.10; 3717.794;   -9.156; 4314.878;86.19150
 570.68; 3606.132;    2.073; 4214.938;85.54887
 571.27; 3716.220;   -8.594; 4291.378;86.62414
 571.85; 3861.753;   -9.903; 4371.890;88.35781
 572.44; 3643.711;  -19.506; 4126.364;88.35822
 573.02; 3613.698;   -2.136; 4089.268;88.37637
 573.60; 3692.883;  -20.031; 4229.420;87.37397
 574.19; 3826.472;  -11.625; 4333.202;88.33716
 574.77; 3822.452;   -7.831; 4144.671;92.24037
 575.36; 3517.728;   -6.828; 3770.115;93.31769
 575.94; 3391.896;   -7.791; 3775.922;89.85054
 576.52; 3628.217;  -11.686; 4105.015;88.41796
 577.11; 3789.971;  -15.934; 4236.542;89.49856
 577.69; 3507.529;   -4.701; 3920.034;89.48961
 578.27; 3398.045;  -18.242; 3937.018;86.37325
 578.86; 3481.841;    0.484; 4067.852;85.59236
 579.44; 3515.372;  -11.725; 4129.002;85.18061
 580.02; 3428.335;   -4.681; 4084.885;83.94573
 580.61; 3520.624;   -8.974; 4212.068;83.61913
 581.19; 3392.490;   -5.402; 4111.431;82.53655
 581.77; 3400.428;   -2.392; 4126.532;82.41420
 582.36; 3257.185;   -6.485; 3968.505;82.10511
 582.94; 3223.655;  -14.475; 3920.117;82.29901
 583.52; 3335.159;   -6.883; 3992.441;83.56518
 584.11; 3461.487;    0.515; 4041.067;85.65592
 584.69; 3453.335;   -5.081; 4087.185;84.51103
 585.27; 3526.667;   -7.372; 4088.894;86.27464
 585.86; 3382.389;   -7.293; 3897.430;86.80981
 586.44; 3606.109;   -9.588; 4101.461;87.95071
 587.02; 3488.998;   -5.818; 3902.227;89.42621
 587.61; 3315.995;  -23.064; 3662.679;90.59390
 588.19; 3384.496;   -5.564; 3754.141;90.16825
 588.77; 3359.175;  -24.124; 3763.525;89.32451
 589.36; 3440.478;  -14.096; 3848.052;89.44694
 589.94; 3556.476;   -7.969; 3935.210;90.39524
 590.52; 3527.764;   -1.164; 3861.331;91.36395
 591.10; 3425.818;   -4.794; 3787.117;90.47186
 591.69; 3448.469;    7.092; 3712.038;92.88601
 592.27; 3351.866;  -12.381; 3723.934;90.04185
 592.85; 3410.316;    1.005; 3818.555;89.30626
 593.43; 3293.330;  -13.200; 3717.295;88.63516
 594.02; 3366.996;   -0.182; 3775.482;89.18108
 594.60; 3512.494;   -8.856; 3989.178;88.07703
 595.18; 3467.451;   -0.940; 3925.711;88.32951
 595.76; 3590.580;  -22.087; 4045.074;88.82528
 596.35; 3751.779;   -1.732; 4259.597;88.08313
 596.93; 3696.523;  -19.739; 4164.724;88.81096
 597.51; 3588.090;   -7.202; 4097.731;87.58467
 598.09; 3487.012;  -11.223; 3922.667;88.92561
 598.68; 3686.505;   -0.771; 4125.497;89.36106
 599.26; 3638.193;   -9.029; 4070.035;89.41319
 599.84; 3702.176;  -12.979; 4119.849;89.89375
 600.42; 3513.035;  -12.762; 3926.744;89.49846
 601.01; 3601.062;   -2.646; 4043.128;89.07339
 601.59; 3648.420;  -18.330; 4074.661;89.58608
 602.17; 3564.516;   -5.259; 3888.672;91.67534
 602.75; 3131.855;  -22.839; 3458.434;90.61897
 603.33; 3290.989;   -6.347; 3684.854;89.32965
 603.92; 3496.158;  -14.602; 3873.021;90.30608
 604.50; 3525.800;   -2.517; 3964.288;88.94607
 605.08; 3561.978;  -28.869; 3990.571;89.33700
 605.66; 3463.056;   -2.884; 3915.418;88.45515
 606.24; 3498.659;  -10.001; 3999.582;87.50686
 606.83; 3555.189;    6.889; 4065.371;87.42925
 607.41; 3441.521;   -1.239; 3933.862;87.48847
 607.99; 3321.410;   15.485; 3844.404;86.34095
 608.57; 3271.372;   -0.325; 3768.702;86.80481
 609.15; 3397.289;   13.561; 3869.952;87.74337
 609.73; 3359.380;   -9.841; 3839.198;87.53409
 610.32; 3342.156;    9.298; 3959.459;84.37271
 610.90; 3361.494;    3.744; 3956.978;84.93678
 611.48; 3383.991;   -0.011; 3889.632;87.00031
 612.06; 3343.815;   -4.868; 3860.412;86.63494
 612.64; 3377.337;    8.202; 3944.788;85.58520
 613.22; 3263.984;  -19.795; 3724.898;87.69154
 613.80; 3114.054;   -0.566; 3595.515;86.61151
 614.39; 3233.148;   -3.268; 3743.222;86.38526
 614.97; 3263.806;   -3.461; 3684.657;88.58902
 615.55; 3190.898;  -15.164; 3644.603;87.60291
 616.13; 3183.795;  -14.537; 3643.198;87.44024
 616.71; 3271.950;  -13.277; 3690.085;88.70931
 617.29; 3224.818;   -0.258; 3622.334;89.02675
 617.87; 2963.709;  -17.870; 3272.320;90.62027
 618.45; 2907.832;   -1.736; 3210.340;90.58219
 619.04; 2904.630;   -9.891; 3225.494;90.08266
 619.62; 3013.924;    0.716; 3398.908;88.67091
 620.20; 2935.422;  -18.403; 3247.541;90.44323
 620.78; 2811.099;    1.127; 3155.304;89.08732
 621.36; 2903.701;  -10.508; 3254.648;89.25174
 621.94; 2855.107;    6.694; 3134.641;91.06336
 622.52; 2780.528;  -14.246; 3054.256;91.07942
 623.10; 2839.798;    0.719; 3118.991;91.04656
 623.68; 2834.943;   -6.978; 3063.539;92.55513
 624.26; 2722.262;   -4.282; 2985.811;91.18595
 624.84; 2803.862;    2.072; 3081.687;90.97859
 625.42; 2727.336;   -6.225; 3096.969;88.08863
 626.01; 2909.779;   -6.641; 3253.336;89.46135
 626.59; 2893.920;   -3.130; 3217.008;89.96665
 627.17; 2884.270;  -14.689; 3182.505;90.67198
 627.75; 2993.470;    1.965; 3321.481;90.11870
 628.33; 3014.699;  -18.909; 3353.187;89.96210
 628.91; 2974.980;   -1.541; 3328.998;89.37056
 629.49; 3098.309;   -1.642; 3494.185;88.67576
 630.07; 3203.393;    3.017; 3567.659;89.78113
 630.65; 3385.482;  -15.359; 3731.401;90.76752
 631.23; 3443.861;    1.245; 3823.668;90.06372
 631.81; 3329.899;   -3.027; 3693.428;90.16548
 632.39; 3152.170;   -0.044; 3512.882;89.73187
 632.97; 3191.660;  -26.519; 3536.124;90.33122
 633.55; 3106.348;   -7.486; 3435.264;90.44612
 634.13; 3069.995;  -14.000; 3386.262;90.69874
 634.71; 2943.716;  -21.513; 3305.797;89.11793
 635.29; 2929.115;  -12.477; 3243.652;90.34013
 635.87; 2800.119;   -2.857; 3087.142;90.71123
 636.45; 2787.055;  -13.993; 3079.658;90.54183
 637.03; 2775.960;  -12.228; 3074.325;90.33340
 637.61; 2852.707;  -13.706; 3147.541;90.67351
 638.19; 2790.630;   -1.145; 3109.418;89.75144
 638.77; 2835.440;  -11.743; 3135.734;90.45922
 639.35; 2805.517;   -1.222; 3077.098;91.17764
 639.93; 2723.617;  -11.422; 2974.598;91.59481
 640.51; 2571.137;    9.787; 2851.029;90.14896
 641.09; 2642.839;   -4.834; 2945.132;89.75265
 641.67; 2709.341;   -9.755; 3039.236;89.18020
 642.25; 2769.843;    1.225; 3103.239;89.25228
 642.83; 2756.445;   -6.696; 3045.242;90.53726
 643.41; 2858.847;  -19.217; 3180.246;89.95462
 643.99; 2947.650;   -3.038; 3252.049;90.64850
 644.57; 2994.752;  -18.258; 3336.452;89.81430
 645.14; 2845.654;   -5.279; 3127.756;90.99589
 645.72; 2635.856;   -4.100; 2981.359;88.42713
 646.30; 2667.658;   -9.520; 2956.062;90.27495
 646.88; 2561.460;   -4.841; 2857.766;89.64910
 647.46; 2510.762;    0.638; 2821.969;88.96950
 648.04; 2508.664;   -3.882; 2837.672;88.42155
 648.62; 2627.166;    4.397; 2960.876;88.71261
 649.20; 2480.868;   -5.724; 2782.279;89.18901
 649.78; 2346.571;  -12.745; 2625.482;89.42806
 650.36; 2397.373;  -10.865; 2730.186;87.85819
 650.94; 2473.775;   -4.286; 2770.289;89.31316
 651.52; 2384.777;  -14.407; 2702.092;88.31895
 652.09; 2274.479;   -0.327; 2518.996;90.29434
 652.67; 2274.981;  -17.548; 2546.899;89.39662
 653.25; 2276.283;  -12.069; 2507.802;90.81226
 653.83; 2181.085;  -10.989; 2420.306;90.16078
 654.41; 2281.887;   -6.510; 2527.909;90.29278
 654.99; 2234.090;  -11.931; 2473.713;90.35972
 655.57; 2246.192;  -17.252; 2519.216;89.23604
 656.15; 2211.694;  -16.672; 2495.119;88.71620
 656.72; 2254.996;   -7.693; 2480.523;90.93621
 657.30; 2287.298;   -2.814; 2533.726;90.28488
 657.88; 2238.400;   -2.134; 2503.229;89.42951
 658.46; 2273.402;  -16.155; 2495.233;91.16702
 659.04; 2164.104;   -6.176; 2433.736;88.94912
 659.62; 2222.006;   -2.496; 2493.739;89.11429
 660.20; 2210.508;  -15.417; 2466.343;89.69142
 660.77; 2285.611;   -7.138; 2510.746;91.05855
 661.35; 2322.113;   -6.759; 2556.849;90.84350
 661.93; 2319.115;  -20.379; 2568.453;90.36871
 662.51; 2240.917;   -7.700; 2516.956;89.06627
 663.09; 2200.019;  -12.921; 2454.459;89.68783
 663.67; 2320.321;   -4.441; 2580.963;89.91873
 664.24; 2217.623;  -16.162; 2438.566;90.99929
 664.82; 2128.125;   -9.183; 2374.569;89.66151
 665.40; 2184.627;  -15.003; 2357.773;92.70284
 665.98; 2114.930;   -5.624; 2298.076;92.04990
 666.56; 2068.232;  -15.445; 2249.879;91.98138
 667.13; 2016.934;   -7.366; 2251.983;89.59660
 667.71; 2041.836;   -9.486; 2275.086;89.79020
 668.29; 1897.538;   -6.107; 2081.289;91.19710
 668.87; 1898.240;  -18.428; 2108.593;90.11045
 669.44; 1927.342;   -7.848; 2089.596;92.26421
 670.02; 1885.344;  -15.869; 2071.699;91.07310
 670.60; 1782.546;  -10.590; 1936.903;92.07409
 671.18; 1799.048;   -1.010; 1982.306;90.76004
 671.76; 1845.251;  -10.931; 1981.410;93.16588
 672.33; 1706.653;  -13.752; 1859.713;91.83010
 672.91; 1786.755;  -12.272; 1936.116;92.33411
 673.49; 1837.757;   -7.193; 2035.220;90.33189
 674.07; 1823.559;   -9.914; 2000.723;91.18867
 674.64; 1677.661;  -15.035; 1817.326;92.37786
 675.22; 1664.763;  -17.455; 1793.030;92.91536
 675.80; 1720.165;  -19.876; 1888.233;91.19193
 676.38; 1605.667;   -8.597; 1772.536;90.63131
 676.95; 1631.770;  -17.417; 1778.040;91.85332
 677.53; 1747.372;  -15.038; 1881.743;92.91582
 678.11; 1659.174;  -18.559; 1787.046;92.91802
 678.68; 1577.376;   -8.879; 1731.950;91.12068
 679.26; 1628.378;  -16.500; 1786.153;91.24762
 679.84; 1638.380;   -2.621; 1892.856;86.57455
 680.42; 1608.982;   -8.342; 1745.660;92.20767
 680.99; 1536.584;    3.238; 1705.463;90.07894
 681.57; 1605.986;  -12.583; 1709.266;94.00180
 682.15; 1539.388;   -6.704; 1730.370;89.00557
 682.72; 1571.491;  -16.524; 1717.473;91.58116
 683.30; 1613.593;  -12.345; 1787.176;90.35390
 683.88; 1569.595;  -18.966; 1721.580;91.26797
 684.45; 1494.797;  -14.286; 1696.183;88.22626
 685.03; 1556.199;  -10.407; 1732.686;89.87505
 685.61; 1543.201;  -14.728; 1707.090;90.48165
 686.18; 1439.403;  -17.549; 1587.893;90.75084
 686.76; 1483.805;   -2.069; 1598.096;92.85754
 687.34; 1487.407;  -11.690; 1668.300;89.23253
 687.91; 1491.110;  -12.811; 1654.703;90.18937
 688.49; 1465.512;  -23.331; 1588.206;92.38647
 689.07; 1419.914;   -3.752; 1565.710;90.71044
 689.64; 1371.916;  -20.973; 1478.713;92.87869
 690.22; 1370.718;  -13.593; 1540.617;89.06849
 690.80; 1388.420;  -26.414; 1541.420;90.24133
 691.37; 1418.322;   -7.135; 1579.823;89.82323
 691.95; 1547.524;  -14.756; 1691.727;91.54973
 692.53; 1535.526;    6.824; 1671.730;91.81915
 693.10; 1469.928;  -13.597; 1644.233;89.48597
 693.68; 1484.531;   -1.618; 1599.237;92.83470
 694.25; 1386.133;  -11.938; 1531.340;90.59099
 694.83; 1344.535;   -4.159; 1441.843;93.27052
 695.41; 1302.637;  -28.980; 1424.547;91.61283
 695.98; 1288.939;  -20.200; 1454.250;88.78830
 696.56; 1397.941;  -12.521; 1562.953;89.52619
 697.13; 1344.843;   -8.642; 1499.057;89.77160
 697.71; 1306.745;   -8.963; 1464.860;89.27180
 698.29; 1352.347;  -27.083; 1471.063;92.07581
 698.86; 1170.550;  -15.604; 1317.667;88.96569
 699.44; 1110.752;  -14.625; 1267.170;87.79692
 700.01; 1159.354;  -20.345; 1301.973;89.21443
 700.59; 1187.456;   -6.866; 1308.977;90.76479
 701.16; 1214.458;  -17.087; 1348.480;90.18560
 701.74; 1245.660;   -0.107; 1412.983;88.15905
 702.32; 1351.362;  -22.228; 1506.987;89.82324
 702.89; 1340.164;   -7.749; 1498.790;89.47084
 703.47; 1320.866;   -0.370; 1483.493;89.04029
 704.04; 1259.168;  -11.090; 1435.897;87.78646
 704.62; 1280.371;   -9.311; 1404.900;91.19441
 705.19; 1164.073;  -10.332; 1256.703;92.68917
 705.77; 1119.375;  -14.852; 1201.207;93.27072
 706.34; 1111.177;  -21.873; 1236.510;90.04013
 706.92; 1094.779;  -22.594; 1224.813;89.57562
 707.49; 1091.381;  -14.214; 1229.417;88.90059
 708.07; 1156.283;  -14.035; 1272.720;90.95112
 708.64; 1131.585;   -4.556; 1269.124;89.20150
 709.22; 1251.587;  -29.877; 1373.927;91.28514
 709.79; 1198.990;   -9.597; 1290.130;92.98771
 710.37; 1156.592;  -16.518; 1252.634;92.43259
 710.94; 1184.594;  -11.539; 1304.537;90.88630
 711.52; 1175.296;  -13.959; 1301.040;90.43768
 712.09; 1127.998;   -5.680; 1191.744;94.67643
 712.67; 1149.800;  -15.301; 1267.147;90.84977
 713.24; 1118.502;  -13.321; 1233.750;90.75850
 713.82; 1118.104;  -18.142; 1252.754;89.40516
 714.39; 1124.306;   -7.263; 1252.857;89.79854
 714.97; 1251.508;  -10.884; 1383.060;90.56261
 715.54; 1151.511;   -9.204; 1276.964;90.24598
 716.12; 1082.213;  -26.825; 1212.567;89.48240
 716.69; 1014.215;  -12.446; 1110.970;91.38738
 717.27;  998.017;  -16.966; 1092.974;91.44487
 717.84; 1000.419;  -14.987; 1106.077;90.57520
 718.42; 1089.821;  -14.608; 1219.580;89.48626
 718.99; 1086.223;  -14.428; 1222.884;88.95505
 719.57; 1014.125;  -20.749; 1121.787;90.57695
 720.14; 1007.827;  -10.870; 1110.090;90.87720
 720.71;  977.329;  -19.691; 1076.294;90.97029
 721.29;  987.232;  -10.911; 1119.797;88.27589
 721.86; 1089.434;  -13.832; 1228.400;88.81315
 722.44; 1083.336;  -10.553; 1206.104;89.90940
 723.01; 1080.238;  -21.973; 1197.807;90.36145
 723.59; 1005.840;  -19.094; 1128.310;89.32631
 724.16; 1007.142;  -24.815; 1095.214;92.13666
 724.73;  965.444;  -10.435; 1106.817;87.34638
 725.31; 1048.446;  -23.656; 1146.321;91.63452
 725.88; 1044.648;   -3.077; 1178.024;88.70753
 726.46;  991.551;   -7.598; 1089.327;91.08629
 727.03;  927.153;   -1.518; 1008.631;91.93407
 727.60;  965.855;  -17.539; 1040.034;92.98591
 728.18;  968.857;   -5.860; 1067.937;90.77290
 728.75;  965.759;  -14.780; 1074.441;90.02208
 729.32;  988.161;  -14.601; 1077.444;91.82425
 729.90;  988.363;  -20.622; 1065.547;92.89392
 730.47;  937.665;  -14.242; 1062.851;88.37748
 731.05;  964.867;  -18.663; 1048.754;92.14116
 731.62;  996.069;  -10.584; 1099.257;90.70247
 732.19;  969.572;  -19.905; 1066.661;91.06459
 732.77;  958.274;  -10.025; 1039.264;92.28142
 733.34;  968.176;  -19.246; 1059.367;91.54549
 733.91;  940.178;  -10.567; 1041.571;90.36316
 734.49;  919.080;  -20.587; 1023.474;90.00116
 735.06;  941.682;   -2.508; 1022.377;92.12641
 735.63;  868.884;  -28.929;  958.381;90.93532
 736.21;  902.086;   -5.149;  969.884;93.04663
 736.78;  895.288;  -25.570;  990.887;90.59489
 737.35;  875.891;  -14.991;  951.391;92.18733
 737.93;  855.693;  -20.312;  928.194;92.35625
 738.50;  913.995;  -17.032; 1005.597;91.04244
 739.07;  904.997;  -18.153;  999.301;90.73138
 739.64;  937.399;  -21.874; 1012.504;92.73910
 740.22;  954.301;  -18.694; 1013.207;94.29147
 740.79;  898.803;  -12.315;  982.011;91.63176
 741.36;  868.905;  -19.736;  927.214;93.84246
 741.94;  844.407;  -10.156;  928.817;91.01039
 742.51;  840.209;  -19.277;  914.421;92.05189
 743.08;  867.612;   -1.998;  911.824;95.16180
 743.65;  846.614;  -19.018;  912.128;92.96417
 744.23;  895.616;   -1.739;  989.531;90.52579
 744.80;  839.018;  -29.260;  889.434;94.51218
 745.37;  766.720;  -17.581;  835.938;91.89033
 745.95;  753.622;   -8.501;  838.341;89.99592
 746.52;  775.574;  -11.072;  858.494;90.46421
 747.09;  797.526;  -13.643;  878.648;90.90865
 747.66;  787.428;  -11.963;  876.451;89.97962
 748.23;  813.431;  -17.484;  878.254;92.76310
 748.81;  794.933;   -6.905;  857.258;92.78782
 749.38;  788.735;  -34.225;  847.761;93.30758
 749.95;  741.737;  -21.046;  791.664;93.85668
 750.52;  668.739;  -22.967;  764.568;87.83181
 751.10;  717.841;   -0.288;  810.571;88.56398
 751.67;  741.643;  -15.808;  835.974;88.92544
 752.24;  740.045;  -11.229;  809.178;91.57340
 752.81;  699.647;  -15.750;  771.681;90.85207
 753.38;  732.949;  -10.670;  844.584;86.94718
 753.96;  722.052;  -18.191;  817.188;88.61162
 754.53;  697.854;  -12.812;  768.291;90.98232
 755.10;  709.156;  -33.132;  778.294;91.47938
 755.67;  692.458;  -11.253;  773.698;89.65033
 756.24;  711.760;  -24.474;  759.401;93.92236
 756.82;  722.762;  -17.695;  804.604;90.04714
 757.39;  737.164;  -25.315;  844.708;87.63900
 757.96;  672.066;  -11.836;  771.311;87.32744
 758.53;  642.968;  -17.457;  687.914;93.62803
 759.10;  648.671;  -25.377;  718.618;90.59843
 759.67;  650.573;  -23.798;  691.421;94.28867
 760.25;  649.975;  -11.619;  726.024;89.69017
 760.82;  680.477;  -13.939;  707.228;96.29060
 761.39;  635.179;  -20.060;  708.731;89.90764
 761.96;  620.481;  -25.281;  688.435;90.47891
 762.53;  619.483;  -10.402;  698.938;88.79878
 763.10;  654.985;  -37.122;  725.641;90.73685
 763.67;  678.687;  -14.143;  743.145;91.48842
 764.25;  700.089;  -17.064;  773.248;90.74309
 764.82;  677.892;  -27.784;  728.151;93.35133
 765.39;  638.994;  -22.205;  685.855;93.38179
 765.96;  642.296;   -9.626;  744.158;86.48656
 766.53;  642.998;  -12.746;  710.361;90.68419
 767.10;  606.600;  -23.067;  656.565;92.64828
 767.67;  611.002;  -31.688;  658.268;93.14944
 768.24;  558.404;  -16.709;  634.871;88.26436
 768.81;  568.106;  -19.329;  616.075;92.45074
 769.39;  593.208;  -13.050;  672.678;88.41092
 769.96;  583.511;  -19.171;  641.581;91.21141
 770.53;  566.913;  -13.291;  627.085;90.60364
 771.10;  617.815;  -27.312;  697.888;88.95846
 771.67;  661.917;   -4.633;  690.491;95.88929
 772.24;  599.519;  -16.153;  632.495;94.91623
 772.81;  547.021;  -15.374;  623.298;88.05694
 773.38;  529.623;  -13.795;  562.601;94.27855
 773.95;  506.625;   -4.916;  575.305;88.16321
 774.52;  517.127;  -29.736;  558.008;93.04447
 775.09;  517.429;  -18.357;  564.111;91.98550
 775.66;  510.632;  -20.778;  569.315;90.05525
 776.23;  489.434;  -15.598;  551.718;89.02122
 776.80;  502.036;  -14.019;  550.121;91.47630
 777.37;  532.138;  -24.840;  610.325;87.69029
 777.94;  513.940;  -22.060;  590.928;87.44053
 778.51;  473.642;   -3.981;  533.332;88.89113
 779.08;  501.744;  -27.602;  568.035;88.87063
 779.65;  504.646;   -7.523;  597.338;84.67550
 780.22;  509.748;  -21.343;  593.342;86.40066
 780.79;  522.851;   -9.064;  571.745;91.58168
 781.36;  499.553;  -20.585;  537.348;93.22578
 781.93;  420.655;  -18.105;  497.252;85.13713
 782.50;  466.557;  -31.626;  519.355;90.41744
 783.07;  481.459;  -16.747;  548.258;88.17722
 783.64;  475.461;  -25.067;  542.462;88.19434
 784.21;  481.463;  -20.088;  570.965;84.85724
 784.78;  486.865;  -34.109;  578.868;84.99079
 785.35;  469.267;  -21.730;  524.472;89.89306
 785.92;  458.369;  -29.850;  503.375;91.55976
 786.49;  447.172;  -11.071;  513.078;87.42596
 787.06;  447.774;  -32.292;  499.982;90.19151
 787.63;  431.876;   -8.312;  509.185;85.06095
 788.20;  421.678;  -19.033;  472.888;89.58971
 788.77;  381.180;  -15.654;  456.192;84.10249
 789.34;  414.282;  -13.074;  489.495;85.03432
