
Integration time [ms]:   2.000
Averaging Nr. [scans]: 30
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1601059U1
Wave   ;Sample   ;Dark     ;Reference;Transmittance
[nm]   ;[counts] ;[counts] ;[counts] ;[%]

 505.06;11025.314;   -5.736;13653.060;80.76152
 505.65;11394.986;  -11.659;13940.056;81.75801
 506.23;11655.983;   -8.094;14026.177;83.11138
 506.82;11923.453;   -7.626;14318.956;83.27931
 507.41;11994.109;   -5.922;14412.133;83.22919
 508.00;11888.233;   -7.525;14340.955;82.90605
 508.58;12177.071;   -5.160;14799.975;82.28382
 509.17;12160.643;  -15.392;14915.093;81.55150
 509.76;12329.139;   -9.359;15160.098;81.33777
 510.35;12365.418;   -6.355;15320.088;80.72175
 510.93;12554.003;   -5.624;15569.575;80.63863
 511.52;12838.335;  -16.593;15862.788;80.95358
 512.11;12948.341;  -14.792;15777.920;82.08300
 512.70;13231.165;   -8.825;16072.865;82.32959
 513.28;13506.212;  -12.396;16237.176;83.19362
 513.87;13922.500;   -9.822;16552.711;84.11951
 514.46;14336.843;  -10.456;16847.383;85.10758
 515.05;14528.476;   -5.386;16958.331;85.67617
 515.63;14801.629;   -7.666;17203.481;86.04478
 516.22;14966.462;  -11.699;17373.748;86.15344
 516.81;14970.269;   -8.162;17414.746;85.96975
 517.39;14993.609;   -9.224;17559.643;85.39442
 517.98;15185.631;   -7.354;17859.389;85.03500
 518.57;15353.718;  -14.188;18180.622;84.46313
 519.16;15517.739;   -4.259;18403.864;84.32146
 519.74;15594.814;  -10.084;18537.225;84.13565
 520.33;15704.876;  -12.295;18669.936;84.12898
 520.92;15931.278;  -10.758;18981.149;83.94121
 521.50;16143.725;  -10.156;19097.631;84.54082
 522.09;16687.047;   -7.726;19562.022;85.30908
 522.68;16806.311;   -7.327;19559.118;85.93098
 523.26;17004.877;   -5.987;19739.473;86.15076
 523.85;17242.484;  -14.853;19970.989;86.34781
 524.44;17530.429;  -10.027;20237.836;86.62868
 525.03;17532.349;  -13.063;20295.713;86.39325
 525.61;17558.469;   -9.392;20520.127;85.57366
 526.20;17555.800;  -15.161;20655.832;85.00298
 526.79;17497.524;   -2.752;20794.938;84.14529
 527.37;17263.321;   -8.460;20785.562;83.06128
 527.96;17270.515;  -11.719;21071.650;81.97093
 528.54;17305.541;  -11.125;21231.146;81.51984
 529.13;17227.544;  -11.088;21335.323;80.75658
 529.72;17118.345;  -12.128;21166.867;80.88426
 530.30;17325.480;   -1.823;21406.312;80.93794
 530.89;17550.862;   -8.292;21589.845;81.29939
 531.48;17569.662;   -9.686;21417.717;82.04143
 532.06;17815.242;   -5.253;21444.109;83.08170
 532.65;18311.392;   -4.390;21803.348;83.98754
 533.24;18673.267;   -5.322;21951.620;85.06918
 533.82;18867.730;  -12.690;22031.032;85.64987
 534.41;18863.395;  -14.689;21881.893;86.21475
 534.99;18976.303;   -9.094;22013.727;86.20784
 535.58;19187.137;   -9.522;22209.482;86.39748
 536.17;19080.163;   -6.089;22220.916;85.86965
 536.75;19007.773;   -8.497;22321.032;85.16198
 537.34;18880.961;  -13.082;22382.682;84.36436
 537.92;18713.368;   -6.093;22459.313;83.32572
 538.51;18705.098;   -7.521;22716.964;82.34562
 539.10;18506.744;   -3.624;22696.574;81.54276
 539.68;18441.080;   -9.089;22757.670;81.03994
 540.27;18413.740;    1.383;22891.634;80.43755
 540.85;18458.767;   -0.556;22975.228;80.34252
 541.44;18584.202;    4.814;23134.332;80.32760
 542.03;18803.195;    2.910;23321.935;80.62209
 542.61;19158.811;    1.505;23523.834;81.44307
 543.20;19505.804;   -4.885;23747.455;82.14217
 543.78;19870.151;    1.043;23892.624;83.16364
 544.37;20267.546;    3.185;24199.417;83.75007
 544.95;20639.058;    0.211;24399.923;84.58644
 545.54;20736.559;   -2.888;24287.671;85.38069
 546.12;21267.205;   -7.721;24750.430;85.93100
 546.71;21623.033;   -5.221;24965.362;86.61493
 547.30;21957.888;   -0.724;25360.886;86.58209
 547.88;22364.871;   -6.152;25986.263;86.06750
 548.47;22527.335;   -8.988;26161.434;86.11372
 549.05;22768.375;   -6.990;26488.552;85.95923
 549.64;22931.689;   -4.229;26918.129;85.19283
 550.22;23176.964;   -6.624;27401.916;84.58527
 550.81;23235.555;   -8.760;27764.037;83.69454
 551.39;23260.518;   -2.024;27981.165;83.13042
 551.98;23506.540;  -10.156;28510.388;82.45529
 552.56;23690.264;  -10.520;28844.956;82.13617
 553.15;23685.881;  -11.658;29000.236;81.68215
 553.73;23777.068;  -15.650;29254.066;81.28783
 554.32;24290.700;   -6.388;29885.103;81.28429
 554.90;24504.383;   -6.255;30191.257;81.16774
 555.49;24606.695;   -5.623;30324.201;81.14890
 556.07;24995.002;   -8.019;30617.591;81.64089
 556.66;25437.820;   -5.355;30924.519;82.26084
 557.24;25913.265;   -9.059;31427.165;82.46004
 557.83;26246.624;   -7.595;31581.318;83.11213
 558.41;26739.713;   -6.252;31839.252;83.98663
 559.00;27049.761;  -12.055;32150.710;84.14020
 559.58;27737.214;  -10.487;32716.843;84.78449
 560.17;28238.587;   -6.519;33089.184;85.34373
 560.75;28392.435;  -10.822;33225.809;85.45769
 561.34;28812.912;   -7.590;33730.589;85.42400
 561.92;29219.186;   -9.262;34124.733;85.62856
 562.50;29203.230;   -5.089;34376.024;84.95455
 563.09;29270.958;  -11.292;34567.008;84.68389
 563.67;29996.643;  -11.328;35462.836;84.59106
 564.26;29943.089;  -13.323;35539.300;84.25936
 564.84;29761.381;  -11.960;35599.213;83.60674
 565.43;29930.574;  -16.549;36192.041;82.70723
 566.01;29776.260;  -10.386;36225.711;82.20158
 566.60;29991.770;   -4.295;36796.468;81.50936
 567.18;30019.904;   -8.955;36959.040;81.22934
 567.76;30230.541;   -8.725;37288.446;81.07657
 568.35;30037.787;  -10.324;37214.629;80.72034
 568.93;30147.095;   -3.955;37241.918;80.95138
 569.52;30077.549;  -12.527;37226.269;80.80303
 570.10;30548.827;  -11.490;37685.612;81.06808
 570.68;30960.837;  -10.256;37898.148;81.69981
 571.27;31024.450;  -11.419;37755.956;82.17640
 571.85;31423.822;   -7.215;37899.347;82.91714
 572.44;31706.965;  -10.753;37933.279;83.59080
 573.02;32164.262;  -12.430;38232.513;84.13320
 573.60;32416.075;   -4.754;38216.250;84.82464
 574.19;32785.920;   -5.521;38421.645;85.33401
 574.77;33214.413;   -8.188;38737.429;85.74544
 575.36;33029.790;  -11.896;38349.703;86.13219
 575.94;33360.561;   -8.694;38723.664;86.15343
 576.52;33486.041;   -6.356;38671.585;86.59302
 577.11;33718.148;  -12.424;39122.070;86.19141
 577.69;33308.499;  -12.356;38695.822;86.08221
 578.27;33174.202;   -7.219;38940.924;85.19385
 578.86;33147.556;  -10.422;39067.792;84.85029
 579.44;33116.653;   -0.721;39571.545;83.68835
 580.02;32838.608;  -12.159;39254.529;83.66065
 580.61;32751.053;  -11.459;39499.790;82.91945
 581.19;32810.423;  -12.454;39724.098;82.60122
 581.77;33008.130;  -11.256;39965.991;82.59545
 582.36;32832.205;   -8.827;40014.458;82.05481
 582.94;33186.715;   -7.692;40277.211;82.39912
 583.52;33275.598;   -5.518;40600.354;81.96134
 584.11;33400.446;   -4.091;40562.530;82.34488
 584.69;33559.308;  -11.892;40748.329;82.36265
 585.27;33956.842;   -4.755;40992.158;82.83940
 585.86;33876.688;   -7.287;40683.667;83.27152
 586.44;34186.562;   -6.786;41185.783;83.00853
 587.02;34373.266;   -4.327;41106.957;83.62082
 587.61;34595.229;   -9.357;41392.843;83.58151
 588.19;34805.203;  -10.020;41549.382;83.77219
 588.77;34868.834;  -12.081;41555.723;83.91330
 589.36;35175.694;   -5.591;41966.087;83.82149
 589.94;34914.362;   -7.054;41620.133;83.89089
 590.52;35165.100;   -3.691;42021.488;83.68505
 591.10;35261.343;  -10.856;42278.950;83.40591
 591.69;35189.909;   -7.824;42181.543;83.42797
 592.27;35304.070;   -2.891;42392.984;83.27924
 592.85;35289.703;  -12.626;42415.577;83.20486
 593.43;35503.272;   -7.619;42624.228;83.29663
 594.02;35386.366;   -9.157;42448.838;83.36598
 594.60;35963.260;   -3.824;42963.312;83.70836
 595.18;36192.508;  -10.858;43104.787;83.96805
 595.76;36632.740;   -7.351;43469.834;84.27429
 596.35;36893.728;   -6.494;43581.838;84.65619
 596.93;37290.552;   -9.189;43585.738;85.55982
 597.51;37199.923;  -12.554;43274.132;85.96749
 598.09;37928.669;   -9.820;43824.207;86.55032
 598.68;38283.418;   -5.623;43987.149;87.03485
 599.26;38487.429;  -12.754;44149.125;87.17968
 599.84;39060.290;   -8.858;44633.258;87.51634
 600.42;38911.278;   -7.922;44412.572;87.61541
 601.01;39113.696;   -9.191;44642.226;87.61847
 601.59;39464.710;   -9.159;45113.068;87.48209
 602.17;39196.443;   -9.386;45063.398;86.98338
 602.75;39192.389;   -7.352;45047.299;87.00487
 603.33;39066.644;  -13.230;45329.936;86.18691
 603.92;39047.887;   -8.792;45679.004;85.48602
 604.50;38966.873;   -7.390;45945.896;84.81279
 605.08;38606.336;   -2.517;46062.839;83.81321
 605.66;38933.050;   -7.592;46571.376;83.60134
 606.24;38553.961;  -16.388;46387.743;83.11835
 606.83;38453.918;   -7.157;46489.257;82.71837
 607.41;38736.779;   -9.459;47016.599;82.39312
 607.99;38336.727;    1.810;46717.170;82.06062
 608.57;38638.820;    7.946;47001.678;82.20431
 609.15;39066.509;   18.503;47394.538;82.42143
 609.73;39102.663;   16.406;47311.903;82.64266
 610.32;39547.780;   20.638;47546.332;83.17005
 610.90;39758.194;   10.410;47576.912;83.56255
 611.48;40066.525;   12.013;47774.696;83.86152
 612.06;40279.471;   -2.123;47793.490;84.27885
 612.64;40429.545;    1.141;47437.824;85.22603
 613.22;40812.923;    0.389;47732.510;85.50329
 613.80;41005.346;   -8.325;47522.180;86.28916
 614.39;40671.841;   -2.285;47028.617;86.48383
 614.97;40863.656;   -8.953;47168.723;86.63549
 615.55;40414.243;  -12.217;46753.655;86.44436
 616.13;40203.105;   -8.884;46383.128;86.67869
 616.71;39886.216;  -10.648;46047.021;86.62372
 617.29;39880.484;   -5.049;46174.871;86.36986
 617.87;39329.199;   -1.350;45776.960;85.91525
 618.45;39046.139;   -8.422;45575.713;85.67578
 619.04;38940.904;   -1.519;45664.397;85.27678
 619.62;38651.980;  -12.663;45531.015;84.89574
 620.20;38555.193;   -3.516;45648.492;84.46224
 620.78;38629.845;  -10.350;45776.086;84.39223
 621.36;38149.012;   -9.420;45337.237;84.14828
 621.94;38094.318;   -7.927;45241.400;84.20511
 622.52;37894.853;   -9.399;45084.493;84.05629
 623.10;38901.550;  -10.740;46296.217;84.03120
 623.68;39561.621;   -1.962;47074.364;84.04136
 624.26;39557.056;   -7.965;46954.972;84.24733
 624.84;40175.766;   -9.288;47532.337;84.52604
 625.42;40554.769;   -7.699;47621.405;85.16320
 626.01;40647.489;   -6.764;47643.264;85.31842
 626.59;41004.254;  -10.313;47778.708;85.82425
 627.17;41322.997;  -11.638;47810.633;86.43386
 627.75;41349.941;  -11.961;47903.397;86.32285
 628.33;41809.138;  -12.290;48183.698;86.77367
 628.91;41983.496;   -5.494;48202.236;87.10012
 629.49;42118.684;  -13.363;48327.685;87.15584
 630.07;42023.018;  -10.797;48010.227;87.53211
 630.65;42243.700;   -5.994;48203.432;87.63783
 631.23;42347.124;   -8.328;48356.651;87.57463
 631.81;42540.935;   -8.193;48444.288;87.81620
 632.39;42324.276;   -8.661;48260.162;87.70244
 632.97;42716.857;   -6.425;48770.233;87.58961
 633.55;42782.270;   -2.189;48959.240;87.38401
 634.13;42631.855;  -14.297;48930.055;87.13192
 634.71;42526.832;   -8.096;48593.933;87.51677
 635.29;42798.332;  -15.426;48911.148;87.50614
 635.87;42666.168;   -9.333;48973.449;87.12347
 636.45;42957.278;   -8.895;49158.101;87.38824
 637.03;42305.826;  -11.858;48496.364;87.23817
 637.61;42593.884;  -11.293;48904.534;87.09896
 638.19;42919.927;   -6.629;49131.232;87.35943
 638.77;42852.013;  -13.929;49039.740;87.38580
 639.35;42924.334;  -12.363;49108.298;87.41067
 639.93;43070.601;   -8.196;49208.998;87.52794
 640.51;43308.174;  -11.829;49439.670;87.60099
 641.09;43317.445;   -9.662;49495.609;87.52019
 641.67;43189.449;  -13.829;49167.449;87.84497
 642.25;43646.887;  -10.395;49690.221;87.84052
 642.83;43687.691;  -10.662;49698.127;87.90871
 643.41;43581.962;  -15.362;49683.866;87.72234
 643.99;43753.666;  -13.662;49780.672;87.89620
 644.57;43891.404;  -12.728;49990.345;87.80287
 645.14;44041.675;  -13.295;50133.584;87.85187
 645.72;43477.579;   -5.295;49673.424;87.52817
 646.30;43536.984;   -7.695;49649.696;87.69023
 646.88;44043.855;  -15.961;50223.802;87.69909
 647.46;44255.092;   -6.961;50608.241;87.44814
 648.04;43969.730;  -19.895;50270.614;87.47103
 648.62;44165.701;   -8.728;50453.153;87.54019
 649.20;44098.972;  -15.061;50515.959;87.30090
 649.78;44414.509;   -5.394;50837.332;87.36727
 650.36;44461.347;  -11.961;51018.071;87.15124
 650.94;44509.751;  -10.961;50933.510;87.39067
 651.52;44885.656;  -14.728;51307.416;87.48735
 652.09;44799.427;  -12.761;51238.255;87.43668
 652.67;44670.064;  -17.627;51029.628;87.54181
 653.25;45226.035;   -9.194;51660.301;87.54726
 653.83;45737.639;   -7.161;52192.540;87.63422
 654.41;45713.210;   -7.794;52117.312;87.71398
 654.99;46123.881;  -11.094;52547.118;87.77881
 655.57;46008.986;  -12.894;52476.791;87.67795
 656.15;45807.090;  -10.260;52127.130;87.87810
 656.72;46511.194;  -14.494;53002.803;87.75568
 657.30;46839.498;  -12.860;53127.342;88.16745
 657.88;47362.536;  -13.493;53821.148;88.00287
 658.46;47733.974;   -7.360;54219.221;88.04047
 659.04;47910.611;   -6.660;54200.060;88.39729
 659.62;48775.649;   -9.993;55024.232;88.64600
 660.20;49027.087;  -12.093;55517.405;88.31194
 660.77;49378.424;  -13.060;55662.278;88.71340
 661.35;49842.495;  -14.393;56172.217;88.73447
 661.93;50254.099;  -10.093;56590.489;88.80508
 662.51;50588.304;  -12.726;56867.795;88.96021
 663.09;50876.541;   -6.626;57137.301;89.04388
 663.67;50852.779;  -15.259;57140.774;88.99855
 664.24;51284.717;  -12.393;57425.413;89.30896
 664.82;50721.554;  -12.759;57026.352;88.94654
 665.40;50692.492;   -5.859;56865.658;89.14542
 665.98;50493.663;  -10.492;56778.531;88.93295
 666.56;50403.267;   -6.726;56703.770;88.89006
 667.13;50703.771;  -14.659;57042.609;88.89039
 667.71;49890.242;  -15.292;56337.449;88.55920
 668.29;48718.913;  -15.159;55217.255;88.23455
 668.87;48449.084;  -15.525;54979.994;88.12465
 669.44;48043.955;   -9.492;54675.833;87.87266
 670.02;48194.660;  -16.092;54771.872;87.99515
 670.60;47591.497;   -7.392;54240.378;87.74349
 671.18;47560.801;  -10.725;54226.351;87.71035
 671.76;47881.172;   -6.292;54462.290;87.91759
 672.33;47597.810;  -12.692;54331.763;87.60876
 672.91;47779.848;  -17.025;54571.302;87.55878
 673.49;47639.052;  -20.192;54450.508;87.49519
 674.07;47725.856;  -19.691;54651.581;87.33206
 674.64;47419.261;   -9.258;54241.720;87.42426
 675.22;47907.632;  -16.091;54689.659;87.60272
 675.80;47737.236;  -12.891;54556.665;87.50324
 676.38;47876.507;  -11.591;54760.771;87.43114
 676.95;48310.678;   -9.391;55210.610;87.50465
 677.53;48242.182;   -8.891;55026.216;87.67326
 678.11;48441.920;  -12.858;55268.622;87.65101
 678.68;48363.324;  -12.391;55188.695;87.63544
 679.26;49050.395;  -12.691;55993.701;87.60265
 679.84;49337.999;  -13.691;56105.273;87.94120
 680.42;49047.403;  -12.391;55847.012;87.82728
 680.99;49199.041;  -13.057;55927.285;87.97247
 681.57;49019.479;  -12.124;55788.824;87.86876
 682.15;49622.183;  -10.490;56341.930;88.07550
 682.72;49457.054;   -9.724;56226.936;87.96180
 683.30;49381.158;  -10.690;56048.609;88.10643
 683.88;49590.963;  -12.490;56292.248;88.09819
 684.45;49431.867;  -11.357;56067.921;88.16666
 685.03;49267.771;  -13.023;55939.460;88.07615
 685.61;48752.475;   -6.790;55476.466;87.88105
 686.18;48988.146;  -12.757;55782.372;87.82291
 686.76;48354.017;   -8.357;55184.611;87.62416
 687.34;48297.288;  -10.623;55130.850;87.60722
 687.91;47947.493;  -15.923;54852.889;87.41471
 688.49;47650.397;  -11.390;54533.329;87.38112
 689.07;47939.901;  -16.623;54846.935;87.41053
 689.64;47507.272;  -15.356;54332.474;87.44163
 690.22;46708.743;  -16.356;53641.647;87.07946
 690.80;46469.381;  -13.989;53600.186;86.69978
 691.37;45841.185;  -12.156;53265.658;86.06461
 691.95;45016.589;  -17.589;52910.964;85.08485
 692.53;44601.160;  -16.656;53289.370;83.70126
 693.10;43090.198;  -14.189;52787.209;81.63493
 693.68;40963.069;   -7.922;52139.982;78.56690
 694.25;38778.873;  -13.089;51723.455;74.97981
 694.83;36360.211;  -15.122;51300.461;70.88555
 695.41;34286.748;  -16.789;51509.767;66.57448
 695.98;31658.319;  -11.255;50823.539;62.29901
 696.56;29781.190;  -12.255;50962.712;58.44721
 697.13;27929.395;  -10.322;50833.818;54.95170
 697.71;26329.299;  -13.789;49852.057;52.82792
 698.29;25575.770;  -10.322;49877.729;51.28701
 698.86;25178.841;  -14.322;49390.869;50.99295
 699.44;25184.712;  -11.488;49477.541;50.91270
 700.01;23872.716;  -14.622;48885.814;48.84893
 700.59;21343.820;  -11.122;48982.853;43.58687
 701.16;16780.758;  -14.155;48314.159;34.75170
 701.74;11843.962;  -13.221;48010.832;24.69009
 702.32; 7478.567;  -10.621;47920.504;15.62489
 702.89; 4539.704;  -12.388;47873.610; 9.50610
 703.47; 2717.342;   -8.688;47312.383; 5.76071
 704.04; 1694.613;  -12.754;47059.489; 3.62712
 704.62; 1119.450;  -10.354;46791.528; 2.41402
 705.19;  788.755;  -15.221;46946.501; 1.71198
 705.77;  592.492;  -14.621;46518.507; 1.30469
 706.34;  464.730;   -9.554;46378.746; 1.02242
 706.92;  378.734;   -8.421;46242.918; 0.83707
 707.49;  309.072;  -10.754;45085.724; 0.70920
 708.07;  261.843;  -10.721;45054.297; 0.60482
 708.64;  232.847;  -10.521;45036.903; 0.54025
 709.22;  213.551;  -11.587;45102.042; 0.49905
 709.79;  189.722;  -17.554;45318.281; 0.45720
 710.37;  167.960;  -13.587;44565.387; 0.40725
 710.94;  153.731;   -7.954;43954.993; 0.36777
 711.52;  143.169;  -14.254;43968.799; 0.35792
 712.09;  125.906;  -10.587;43640.138; 0.31269
 712.67;  126.344;   -5.220;43878.844; 0.29980
 713.24;  115.681;   -8.353;43389.584; 0.28581
 713.82;  107.919;  -14.653;42908.589; 0.28556
 714.39;  103.157;   -8.620;42794.629; 0.26114
 714.97;  101.561;  -16.486;42088.235; 0.28037
 715.54;   93.665;  -17.120;42029.007; 0.26348
 716.12;   82.003;  -10.920;41689.147; 0.22284
 716.69;   77.840;  -10.753;41606.352; 0.21288
 717.27;   83.378;  -13.086;41343.925; 0.23325
 717.84;   76.482;  -14.886;41107.431; 0.22219
 718.42;   65.253;  -11.719;41029.837; 0.18755
 718.99;   69.224;  -10.219;40528.409; 0.19597
 719.57;   64.695;  -17.253;39763.915; 0.20600
 720.14;   62.333;  -10.353;40243.221; 0.18057
 720.71;   55.570;  -13.286;39669.727; 0.17352
 721.29;   54.541;  -17.252;39425.333; 0.18202
 721.86;   58.346;  -15.686;39442.772; 0.18762
 722.44;   53.117;  -13.452;38607.145; 0.17237
 723.01;   47.454;  -15.519;38269.151; 0.16449
 723.59;   49.092;  -13.585;37922.990; 0.16522
 724.16;   61.263;  -16.685;37951.396; 0.20530
 724.73;   45.934;  -10.552;38094.735; 0.14824
 725.31;   51.705;  -12.385;37236.141; 0.17206
 725.88;   52.176;  -13.452;37231.714; 0.17620
 726.46;   43.847;  -12.452;36844.420; 0.15275
 727.03;   39.818;  -10.885;36232.392; 0.13990
 727.60;   48.055;  -11.185;36061.698; 0.16422
 728.18;   37.560;  -13.218;35863.571; 0.14153
 728.75;   41.831;  -13.885;35570.977; 0.15657
 729.32;   39.702;  -10.751;35032.283; 0.14397
 729.90;   46.639;  -19.951;34621.189; 0.19223
 730.47;   37.510;  -15.918;34186.595; 0.15621
 731.05;   45.748;  -15.818;34467.301; 0.17854
 731.62;   43.619;  -10.551;34049.873; 0.15904
 732.19;   33.890;   -9.751;33292.846; 0.13104
 732.77;   39.327;  -14.518;33028.385; 0.16295
 733.34;   36.698;  -19.918;32792.891; 0.17254
 733.91;   36.503;  -17.417;32284.230; 0.16693
 734.49;   27.707;   -6.384;31871.403; 0.10694
 735.06;   30.144;  -19.984;31728.909; 0.15789
 735.63;   28.415;  -17.984;31466.815; 0.14737
 736.21;   31.820;  -10.784;30832.787; 0.13813
 736.78;   34.524;  -17.750;30514.260; 0.17121
 737.35;   35.428;   -8.184;30049.499; 0.14509
 737.93;   37.533;   -9.450;29991.638; 0.15660
 738.50;   35.204;  -16.117;29799.244; 0.17213
 739.07;   29.641;  -18.550;29472.584; 0.16341
 739.64;   33.945;  -14.383;28981.856; 0.16667
 740.22;   25.350;  -11.917;28607.229; 0.13022
 740.79;   33.021;  -12.650;28056.768; 0.16271
 741.36;   22.958;  -12.583;27580.107; 0.12881
 741.94;   29.363;  -13.916;27164.013; 0.15924
 742.51;   37.834;   -9.383;26782.619; 0.17623
 743.08;   28.405;  -13.250;26689.325; 0.15599
 743.65;   25.942;  -14.383;25870.564; 0.15579
 744.23;   25.580;  -17.816;25956.870; 0.16707
 744.80;   29.217;  -12.483;25382.610; 0.16421
 745.37;   24.055;  -12.383;24865.149; 0.14647
 745.95;   29.859;  -14.816;24416.521; 0.18286
 746.52;   32.147;  -12.966;24159.927; 0.18663
 747.09;   34.435;  -11.116;23903.333; 0.19047
 747.66;   23.472;  -10.349;23290.772; 0.14515
 748.23;   27.510;  -15.349;22649.778; 0.18910
 748.81;   28.281;  -14.682;22486.684; 0.19094
 749.38;   24.652;  -14.882;22240.290; 0.17764
 749.95;   23.723;  -10.149;21571.130; 0.15695
 750.52;   25.927;  -17.449;21491.135; 0.20167
 751.10;   23.531;  -12.182;21334.108; 0.16730
 751.67;   26.102;  -16.615;20254.514; 0.21073
 752.24;   27.740;  -10.949;20337.020; 0.19013
 752.81;   29.177;  -15.315;19899.959; 0.22341
 753.38;   23.515;   -9.982;19421.265; 0.17239
 753.96;   25.853;  -18.448;19121.238; 0.23146
 754.53;   17.357;  -10.282;18557.010; 0.14886
 755.10;   23.328;  -13.248;18161.583; 0.20125
 755.67;   20.266;  -14.081;17892.855; 0.19181
 756.24;   22.037;  -18.648;17808.495; 0.22822
 756.82;   19.374;  -14.781;17252.501; 0.19780
 757.39;   22.878;  -20.348;16923.440; 0.25512
 757.96;   21.283;   -5.681;16401.646; 0.16434
 758.53;   23.620;  -14.514;16064.485; 0.23717
 759.10;   23.258;  -12.281;15773.258; 0.22514
 759.67;   24.796;  -10.314;15400.364; 0.22783
 760.25;   20.200;  -12.081;15328.136; 0.21043
 760.82;   17.504;  -12.114;14794.175; 0.20004
 761.39;   23.708;  -16.247;14690.648; 0.27168
 761.96;   25.079;  -12.914;14212.387; 0.26708
 762.53;   21.150;  -15.547;13663.060; 0.26829
 763.10;   21.088;  -14.081;13201.732; 0.26611
 763.67;   20.692;  -12.514;13097.672; 0.25328
 764.25;   25.763;  -11.914;13031.678; 0.28885
 764.82;   20.101;  -15.180;12788.217; 0.27556
 765.39;   20.172;  -16.380;12222.223; 0.29866
 765.96;   18.976;   -6.380;11863.362; 0.21362
 766.53;   24.114;  -15.347;11928.868; 0.33037
 767.10;   17.951;  -12.047;11534.341; 0.25981
 767.67;   21.222;  -14.913;11395.113; 0.31670
 768.24;   20.527;  -11.180;11154.319; 0.28397
 768.81;   13.564;  -16.547;10674.358; 0.28165
 769.39;   19.369;  -12.280;10412.764; 0.30358
 769.96;   19.706;  -15.180;10234.470; 0.34036
 770.53;   24.844;  -11.180;10132.676; 0.35513
 771.10;   17.215;   -7.913; 9868.482; 0.25442
 771.67;   17.786;  -13.146; 9620.755; 0.32107
 772.24;   22.290;  -10.813; 9429.827; 0.35064
 772.81;   11.528;  -17.979; 9259.533; 0.31805
 773.38;   17.965;  -10.079; 8976.173; 0.31208
 773.95;   14.003;   -9.346; 8684.712; 0.26856
 774.52;   15.141;  -17.212; 8535.518; 0.37828
 775.09;   17.678;  -18.312; 8356.590; 0.42974
 775.66;   16.649;  -16.346; 8145.830; 0.40424
 776.23;   16.653;  -20.012; 7859.135; 0.46535
 776.80;   17.291;  -20.946; 7896.508; 0.48294
 777.37;   17.529;  -16.445; 7658.681; 0.44265
 777.94;   16.966;  -12.779; 7478.987; 0.39704
 778.51;   17.404;  -17.012; 7443.826; 0.46129
 779.08;   15.908;  -13.012; 7287.965; 0.39611
 779.65;   17.646;  -10.545; 7110.604; 0.39588
 780.22;   17.617;  -18.112; 6913.877; 0.51542
 780.79;   17.888;  -19.112; 6854.750; 0.53826
 781.36;   12.925;  -15.745; 6649.089; 0.43017
 781.93;   18.163;  -15.445; 6559.628; 0.51114
 782.50;   21.834;  -17.311; 6435.701; 0.60662
 783.07;   20.505;  -16.378; 6294.173; 0.58446
 783.64;   11.509;  -15.211; 6191.213; 0.43053
 784.21;   15.447;  -15.311; 6074.818; 0.50505
 784.78;   16.518;   -9.811; 5993.591; 0.43857
 785.35;   10.089;   -7.878; 5999.397; 0.29908
 785.92;   12.993;  -11.311; 5749.803; 0.42186
 786.49;   16.364;  -13.078; 5698.509; 0.51547
 787.06;   14.168;  -11.878; 5572.781; 0.46638
 787.63;   15.106;  -22.378; 5627.854; 0.66340
 788.20;   14.410;   -8.777; 5441.193; 0.42546
 788.77;   16.314;  -15.277; 5369.733; 0.58666
 789.34;   18.919;  -17.344; 5311.405; 0.68051
 789.91;   15.090;  -15.377; 5265.311; 0.57695
 790.48;   10.161;  -17.611; 5251.750; 0.52703
 791.05;    7.732;  -19.810; 5095.523; 0.53842
 791.62;   10.969;  -16.210; 5042.062; 0.53733
 792.19;   10.040;  -15.710; 4942.501; 0.51935
 792.76;   17.011;  -13.077; 4982.907; 0.60224
 793.33;    7.682;  -13.577; 4913.347; 0.43148
 793.89;   13.820;  -20.243; 4831.819; 0.70203
 794.46;   16.457;   -9.810; 4760.458; 0.55065
 795.03;    9.295;  -20.110; 4798.631; 0.61022
 795.60;    9.566;   -5.377; 4738.604; 0.31498
 796.17;   10.304;  -23.476; 4621.343; 0.72726
 796.74;    6.275;  -15.276; 4627.449; 0.46419
 797.31;   11.379;  -12.210; 4659.921; 0.50488
 797.88;   11.516;  -14.476; 4581.461; 0.56556
 798.45;   10.254;  -15.310; 4581.367; 0.55613
 799.01;    7.792;  -20.276; 4530.473; 0.61677
 799.58;   12.196;  -13.309; 4545.378; 0.55949
 800.15;   15.134;  -16.476; 4390.751; 0.71722
 800.72;   15.505;  -12.809; 4418.357; 0.63897
 801.29;    8.309;   -8.476; 4488.063; 0.37328
 801.86;   13.280;  -13.542; 4426.035; 0.60416
 802.43;    5.651;  -11.476; 4415.108; 0.38690
 802.99;    8.655;  -20.442; 4376.047; 0.66183
 803.56;    7.793;  -10.876; 4427.920; 0.42057
 804.13;    9.697;  -14.809; 4349.459; 0.56151
 804.70;    4.001;  -15.775; 4381.165; 0.44978
 805.27;    7.439;  -17.575; 4325.438; 0.57596
 805.84;    9.177;  -10.709; 4305.777; 0.46068
 806.40;   10.481;  -10.375; 4378.050; 0.47525
 806.97;    4.985;  -16.208; 4347.722; 0.48565
 807.54;   13.256;  -17.508; 4378.161; 0.69988
